periodo,asesor,fecha_operacion,contrato,comision,valor_neto,porcentaje_comision,forma_pago,numero_recibo,hoja_origen
202507,AE015,2025-07-15 00:00:00,MFO3J,601.97,6019.66,0.1,efe,64149,B0001
202510,AE007,2025-10-17 00:00:00,QBY2Q,948.46,9484.57,0.1,tc,63591,B0001
202501,AE006,2025-01-17 00:00:00,VWKKG,4176.69,41766.86,0.1,tc,30710,B0001
202502,AE012,2025-02-11 00:00:00,CIBWR,1068.76,21375.14,0.05,efe,67751,B0001
202502,AE025,2025-02-19 00:00:00,31GNK,1477.42,29548.3,0.05,transf,34819,B0001
202503,AE044,2025-03-07 00:00:00,FYU1E,2876.79,19178.59,0.15,efe,90648,B0001
202509,AE043,2025-09-05 00:00:00,0A5BY,3352.92,33529.22,0.1,efe,91072,B0001
202505,AE003,2025-05-26 00:00:00,OBWS6,1807.17,18071.74,0.1,efe,18560,B0001
202506,AE032,2025-06-07 00:00:00,0VJ8G,697.6,6975.99,0.1,tc,29514,B0001
202501,AE023,2025-01-30 00:00:00,4BFG4,439.75,8794.97,0.05,efe,58100,B0001
202507,AE036,2025-07-06 00:00:00,8YVZU,5354.35,35695.68,0.15,efe,19798,B0001
202507,AE019,2025-07-21 00:00:00,NT6CT,931.99,9319.87,0.1,tc,15885,B0001
202506,AE047,2025-06-10 00:00:00,75J26,1591.33,15913.28,0.1,transf,12605,B0001
202503,AE010,2025-03-02 00:00:00,BLVE9,1809.82,36196.31,0.05,tc,92347,B0001
202511,AE014,2025-11-29 00:00:00,9K4SZ,2419.15,48382.95,0.05,efe,94138,B0001
202507,AE005,2025-07-09 00:00:00,ZIJYE,1040.92,20818.42,0.05,transf,17139,B0001
202512,AE044,2025-12-13 00:00:00,VT1WO,4433.98,44339.83,0.1,transf,37509,B0001
202511,AE017,2025-11-26 00:00:00,XLSUQ,151.77,1011.81,0.15,transf,99749,B0001
202511,AE044,2025-11-30 00:00:00,9NUN9,3356.65,33566.5,0.1,efe,69119,B0001
202501,AE007,2025-01-07 00:00:00,55STL,609.44,12188.73,0.05,transf,95685,B0001
202507,AE047,2025-07-19 00:00:00,4IYXQ,4963.99,33093.25,0.15,efe,22686,B0001
202501,AE021,2025-01-23 00:00:00,EYV04,2476.98,24769.77,0.1,efe,63740,B0001
202512,AE020,2025-12-12 00:00:00,27B53,4815.34,48153.35,0.1,tc,47191,B0001
202512,AE002,2025-12-02 00:00:00,0CINK,2028.72,20287.21,0.1,tc,93871,B0001
202508,AE032,2025-08-25 00:00:00,0GCKR,2107.33,42146.51,0.05,efe,74538,B0001
202501,AE008,2025-01-20 00:00:00,HZOY2,2785.96,18573.09,0.15,efe,54899,B0001
202511,AE046,2025-11-02 00:00:00,BOYW3,3049.17,30491.71,0.1,efe,29708,B0001
202508,AE028,2025-08-26 00:00:00,OTJC9,3355.62,33556.2,0.1,tc,99344,B0001
202503,AE006,2025-03-22 00:00:00,BSRBU,5347.74,35651.57,0.15,efe,54514,B0001
202509,AE020,2025-09-04 00:00:00,N63BO,4174.74,27831.6,0.15,transf,46298,B0001
202510,AE030,2025-10-23 00:00:00,JCXK2,4657.89,46578.91,0.1,tc,39271,B0001
202507,AE021,2025-07-02 00:00:00,PC8JO,4737.85,47378.5,0.1,transf,74957,B0001
202508,AE025,2025-08-31 00:00:00,Z6BT6,3929.61,26197.37,0.15,efe,47828,B0001
202508,AE007,2025-08-12 00:00:00,IYFHZ,3856.69,25711.29,0.15,tc,32062,B0001
202511,AE019,2025-11-05 00:00:00,9FDK1,1477.29,9848.61,0.15,tc,45490,B0001
202505,AE011,2025-05-19 00:00:00,S9MHQ,1115.22,11152.22,0.1,efe,40880,B0001
202504,AE004,2025-04-13 00:00:00,WZRXU,288.44,2884.37,0.1,transf,12615,B0001
202506,AE050,2025-06-27 00:00:00,S4LI1,4869.85,48698.51,0.1,tc,27409,B0001
202507,AE042,2025-07-24 00:00:00,F5LPB,3215.28,21435.2,0.15,tc,51461,B0001
202505,AE031,2025-05-31 00:00:00,D3BJM,1390.42,13904.24,0.1,efe,74773,B0001
202508,AE028,2025-08-18 00:00:00,IPD15,1044.75,6965.01,0.15,efe,18167,B0001
202504,AE021,2025-04-16 00:00:00,A9KIB,2084.77,41695.3,0.05,tc,62383,B0001
202510,AE016,2025-10-13 00:00:00,IBKJK,562.27,3748.46,0.15,transf,11448,B0001
202502,AE002,2025-02-11 00:00:00,X7GFI,3339.07,33390.67,0.1,efe,86978,B0001
202507,AE026,2025-07-14 00:00:00,6NQC6,663.28,6632.83,0.1,tc,77987,B0001
202511,AE007,2025-11-03 00:00:00,4ZKO8,4570.23,30468.23,0.15,tc,44432,B0001
202504,AE018,2025-04-03 00:00:00,Y3RJ5,1154.32,11543.21,0.1,tc,22000,B0001
202510,AE029,2025-10-13 00:00:00,ZKMPY,3354.79,33547.88,0.1,efe,79145,B0001
202503,AE031,2025-03-01 00:00:00,DODCO,5086.43,33909.52,0.15,efe,90833,B0001
202503,AE010,2025-03-08 00:00:00,4ZKO8,6231.77,41545.16,0.15,tc,93925,B0001
202511,AE036,2025-11-03 00:00:00,AZ7UG,7490.91,49939.37,0.15,tc,95194,B0001
202503,AE028,2025-03-20 00:00:00,CR76M,385.07,3850.7,0.1,tc,21223,B0001
202504,AE033,2025-04-02 00:00:00,RRROZ,2519.74,25197.39,0.1,efe,57106,B0001
202501,AE015,2025-01-27 00:00:00,69QYC,4045.47,26969.81,0.15,transf,88036,B0001
202511,AE040,2025-11-05 00:00:00,5CN6N,876.8,8768.04,0.1,tc,34134,B0001
202502,AE047,2025-02-08 00:00:00,5R64E,1416.4,14164.02,0.1,efe,58972,B0001
202506,AE013,2025-06-30 00:00:00,7ZEDW,2490.93,24909.26,0.1,transf,29958,B0001
202506,AE042,2025-06-13 00:00:00,WKRYX,3787.44,37874.44,0.1,transf,97134,B0001
202502,AE047,2025-02-17 00:00:00,0C346,1441.98,14419.83,0.1,transf,13313,B0001
202502,AE023,2025-02-09 00:00:00,Z776P,2890.8,28907.96,0.1,tc,43310,B0001
202501,AE029,2025-01-28 00:00:00,VBKX6,5725.27,38168.45,0.15,transf,24210,B0001
202510,AE016,2025-10-14 00:00:00,1HVSC,897.23,17944.51,0.05,efe,65184,B0001
202506,AE008,2025-06-05 00:00:00,XJ9AG,1901.75,38035.02,0.05,transf,15534,B0001
202506,AE047,2025-06-07 00:00:00,QWEOZ,839.12,16782.33,0.05,tc,81990,B0001
202502,AE046,2025-02-18 00:00:00,2Q6D4,4118.06,41180.56,0.1,tc,66596,B0001
202504,AE020,2025-04-13 00:00:00,RVVA4,341.61,3416.11,0.1,transf,95835,B0001
202512,AE040,2025-12-09 00:00:00,ZECS0,4405.89,44058.92,0.1,efe,22501,B0001
202503,AE014,2025-03-10 00:00:00,A92X8,1602.2,32044.07,0.05,transf,70719,B0001
202506,AE020,2025-06-06 00:00:00,FGZK2,7073.46,47156.4,0.15,transf,89230,B0001
202508,AE036,2025-08-30 00:00:00,8KGIQ,5565.71,37104.74,0.15,tc,17618,B0001
202511,AE030,2025-11-02 00:00:00,WXV35,506.03,10120.5,0.05,efe,66691,B0001
202505,AE018,2025-05-24 00:00:00,X0OK9,3747.63,37476.28,0.1,efe,10158,B0001
202507,AE044,2025-07-13 00:00:00,JX8QZ,793.07,7930.65,0.1,transf,80009,B0001
202509,AE046,2025-09-11 00:00:00,9HB26,2886.34,19242.25,0.15,efe,43059,B0001
202509,AE026,2025-09-15 00:00:00,2WWFW,166.11,1661.11,0.1,tc,71128,B0001
202502,AE042,2025-02-10 00:00:00,XMNBT,4728.63,47286.3,0.1,transf,97356,B0001
202512,AE031,2025-12-14 00:00:00,6ACIB,1414.37,28287.35,0.05,transf,60165,B0001
202507,AE001,2025-07-17 00:00:00,AW11I,162.43,1624.32,0.1,transf,39271,B0001
202504,AE032,2025-04-25 00:00:00,QLKWK,6016.58,40110.53,0.15,efe,90585,B0001
202501,AE018,2025-01-09 00:00:00,Y8C6H,465.39,4653.86,0.1,tc,32802,B0001
202508,AE040,2025-08-14 00:00:00,J787Y,4315.87,43158.7,0.1,efe,34893,B0001
202512,AE014,2025-12-09 00:00:00,G7MJ0,361.01,3610.09,0.1,transf,72685,B0001
202508,AE003,2025-08-24 00:00:00,U0OYM,3093.71,30937.14,0.1,efe,64359,B0001
202505,AE005,2025-05-13 00:00:00,KB4SA,89.77,897.7,0.1,efe,43693,B0001
202501,AE042,2025-01-07 00:00:00,ZKMPY,1909.26,19092.62,0.1,transf,54360,B0001
202504,AE015,2025-04-02 00:00:00,LJZ9C,6554.54,43696.93,0.15,transf,79515,B0001
202508,AE036,2025-08-13 00:00:00,VEGLB,1473.29,29465.72,0.05,transf,37333,B0001
202508,AE019,2025-08-22 00:00:00,C6RA4,2133.99,42679.87,0.05,tc,57234,B0001
202502,AE042,2025-02-02 00:00:00,P7GXW,5207.03,34713.5,0.15,transf,93377,B0001
202510,AE040,2025-10-28 00:00:00,V3049,6010.79,40071.9,0.15,tc,29128,B0001
202503,AE049,2025-03-08 00:00:00,LOQIB,2998.02,29980.19,0.1,tc,67628,B0001
202511,AE029,2025-11-19 00:00:00,WD4Z7,58.88,588.81,0.1,efe,28607,B0001
202512,AE019,2025-12-29 00:00:00,SG3A1,3238.23,21588.21,0.15,transf,46832,B0001
202509,AE012,2025-09-07 00:00:00,NDW4V,1280.51,12805.11,0.1,efe,28699,B0001
202508,AE027,2025-08-18 00:00:00,Q4D8K,2456.57,24565.73,0.1,efe,58093,B0001
202509,AE014,2025-09-02 00:00:00,QQU5N,1832.72,12218.12,0.15,efe,90001,B0001
202510,AE034,2025-10-18 00:00:00,8VLCM,1572.7,15727.04,0.1,tc,41006,B0001
202511,AE014,2025-11-27 00:00:00,7X13G,978.41,19568.29,0.05,efe,39523,B0001
202504,AE015,2025-04-07 00:00:00,SLLXH,3427.77,22851.77,0.15,tc,74017,B0001
202511,AE001,2025-11-02 00:00:00,SSMRE,1283.52,12835.18,0.1,efe,60280,B0001
202504,AE030,2025-04-23 00:00:00,Y3PM4,2494.49,16629.93,0.15,efe,12863,B0001
202506,AE009,2025-06-20 00:00:00,ELXLA,1815.02,12100.14,0.15,transf,89397,B0001
202504,AE049,2025-04-08 00:00:00,31EF4,3364.73,33647.25,0.1,tc,87013,B0001
202501,AE049,2025-01-20 00:00:00,T0FB5,1930.35,38606.96,0.05,transf,82936,B0001
202505,AE030,2025-05-21 00:00:00,VODWY,701.42,4676.16,0.15,efe,14417,B0001
202508,AE049,2025-08-20 00:00:00,O83HQ,3112.41,31124.13,0.1,efe,49472,B0001
202504,AE040,2025-04-06 00:00:00,ZRXYI,1198.71,11987.14,0.1,efe,70579,B0001
202509,AE018,2025-09-11 00:00:00,I5E3M,3831.05,38310.48,0.1,tc,94770,B0001
202511,AE021,2025-11-28 00:00:00,D0K25,1352.32,27046.38,0.05,tc,97623,B0001
202510,AE026,2025-10-17 00:00:00,N8I32,2122.39,21223.92,0.1,efe,44278,B0001
202502,AE006,2025-02-14 00:00:00,00BN9,3289.83,32898.33,0.1,transf,24318,B0001
202501,AE024,2025-01-27 00:00:00,HIMAF,6549.68,43664.5,0.15,tc,27227,B0001
202508,AE017,2025-08-06 00:00:00,9ON12,1772.97,11819.8,0.15,efe,41930,B0001
202509,AE004,2025-09-29 00:00:00,C822G,5346.81,35645.37,0.15,tc,77469,B0001
202512,AE009,2025-12-19 00:00:00,83KDE,3801.07,38010.7,0.1,tc,59788,B0001
202509,AE049,2025-09-08 00:00:00,ICYAL,4121.65,27477.67,0.15,tc,44922,B0001
202508,AE022,2025-08-14 00:00:00,QL0F9,1538.69,30773.77,0.05,tc,24997,B0001
202508,AE046,2025-08-01 00:00:00,Y5GK4,1600.12,10667.49,0.15,tc,82875,B0001
202512,AE013,2025-12-06 00:00:00,08ELO,1001.28,6675.22,0.15,tc,83929,B0001
202507,AE043,2025-07-28 00:00:00,CFI01,520.38,5203.82,0.1,tc,40826,B0001
202509,AE013,2025-09-15 00:00:00,HKOQN,672.17,13443.43,0.05,tc,28811,B0001
202504,AE046,2025-04-14 00:00:00,6ATZY,2495.13,24951.31,0.1,efe,62145,B0001
202506,AE004,2025-06-02 00:00:00,T37KS,2816.93,28169.26,0.1,tc,57995,B0001
202503,AE007,2025-03-29 00:00:00,BWNHU,2044.45,20444.53,0.1,transf,45003,B0001
202502,AE049,2025-02-04 00:00:00,H1XOL,5376.33,35842.2,0.15,tc,13843,B0001
202502,AE001,2025-02-11 00:00:00,81Y9I,3496.32,34963.2,0.1,transf,46848,B0001
202503,AE017,2025-03-31 00:00:00,8FJWI,2106.26,14041.72,0.15,transf,33142,B0001
202506,AE013,2025-06-12 00:00:00,JNNM3,4500.3,30002.03,0.15,efe,83704,B0001
202510,AE046,2025-10-07 00:00:00,YC682,2205.21,22052.07,0.1,tc,71689,B0001
202509,AE021,2025-09-08 00:00:00,LJG3H,2160.94,14406.24,0.15,tc,14701,B0001
202505,AE004,2025-05-05 00:00:00,OOR3Z,2496.69,49933.79,0.05,transf,21970,B0001
202504,AE008,2025-04-12 00:00:00,YRUIV,4717.79,47177.92,0.1,tc,77233,B0001
202511,AE043,2025-11-10 00:00:00,E22GF,4035.56,26903.71,0.15,transf,64469,B0001
202503,AE033,2025-03-24 00:00:00,YEJDN,4193.65,41936.53,0.1,transf,10602,B0001
202505,AE016,2025-05-19 00:00:00,3H371,4573.75,45737.45,0.1,tc,30502,B0001
202507,AE049,2025-07-17 00:00:00,2UPS6,1623.19,32463.83,0.05,tc,22904,B0001
202506,AE034,2025-06-18 00:00:00,0CGRJ,5969.51,39796.74,0.15,tc,29842,B0001
202502,AE008,2025-02-11 00:00:00,HZ9D4,4134.85,41348.45,0.1,transf,82427,B0001
202506,AE015,2025-06-16 00:00:00,5F2O6,4807.18,48071.77,0.1,tc,35253,B0001
202509,AE025,2025-09-06 00:00:00,4W75W,4708.94,47089.4,0.1,efe,69119,B0001
202506,AE008,2025-06-08 00:00:00,KSBA2,6809.58,45397.21,0.15,efe,63457,B0001
202508,AE029,2025-08-31 00:00:00,8YXED,1784.15,11894.33,0.15,efe,55866,B0001
202512,AE021,2025-12-05 00:00:00,6KUAI,2866.83,28668.27,0.1,transf,83463,B0001
202508,AE018,2025-08-03 00:00:00,LRO76,2031.46,13543.07,0.15,transf,90508,B0001
202504,AE030,2025-04-29 00:00:00,83MX6,4016.94,26779.58,0.15,efe,70587,B0001
202508,AE036,2025-08-24 00:00:00,UXNKZ,3239.95,32399.51,0.1,transf,96345,B0001
202509,AE048,2025-09-29 00:00:00,368X8,1920.4,19204,0.1,tc,23820,B0001
202511,AE034,2025-11-14 00:00:00,89LD0,1030.32,20606.33,0.05,transf,63445,B0001
202511,AE033,2025-11-05 00:00:00,BYLMO,1057.96,10579.58,0.1,tc,21686,B0001
202506,AE024,2025-06-18 00:00:00,LZ3OB,2812.01,28120.05,0.1,transf,10541,B0001
202510,AE011,2025-10-18 00:00:00,VVDA2,4479.77,44797.7,0.1,transf,53954,B0001
202505,AE014,2025-05-05 00:00:00,2FM9L,3050.11,20334.04,0.15,efe,38986,B0001
202505,AE034,2025-05-01 00:00:00,EKJAO,4832.81,32218.75,0.15,tc,12519,B0001
202506,AE044,2025-06-06 00:00:00,87FVY,1461.96,14619.57,0.1,transf,89830,B0001
202507,AE048,2025-07-16 00:00:00,FLC66,2501.66,25016.59,0.1,efe,16346,B0001
202506,AE019,2025-06-20 00:00:00,DP0MB,2791.32,27913.22,0.1,efe,73484,B0001
202509,AE046,2025-09-14 00:00:00,Q7I2S,4435.53,29570.18,0.15,tc,93607,B0001
202506,AE047,2025-06-26 00:00:00,6OQYE,6432.24,42881.59,0.15,transf,70829,B0001
202506,AE048,2025-06-28 00:00:00,UT3CV,847.31,16946.18,0.05,efe,86223,B0001
202506,AE022,2025-06-28 00:00:00,V5JAG,6369.47,42463.16,0.15,efe,87767,B0001
202512,AE044,2025-12-06 00:00:00,290BW,6941.81,46278.72,0.15,transf,20007,B0001
202509,AE007,2025-09-13 00:00:00,BQ718,2636.86,17579.09,0.15,tc,34163,B0001
202510,AE033,2025-10-09 00:00:00,Q649E,2031.93,40638.5,0.05,transf,18601,B0001
202509,AE049,2025-09-17 00:00:00,AP9JO,5034.59,33563.9,0.15,tc,84910,B0001
202501,AE044,2025-01-06 00:00:00,GVY2K,2562.94,25629.39,0.1,transf,44606,B0001
202502,AE033,2025-02-08 00:00:00,D52VA,2226.85,22268.52,0.1,tc,78789,B0001
202506,AE049,2025-06-03 00:00:00,NA7ZH,3681.83,36818.26,0.1,efe,70232,B0001
202506,AE003,2025-06-20 00:00:00,YGOXT,1714.41,11429.37,0.15,tc,57253,B0001
202508,AE030,2025-08-23 00:00:00,LSSCW,3111.8,31117.99,0.1,efe,67546,B0001
202511,AE003,2025-11-06 00:00:00,DW6PZ,4592.19,45921.91,0.1,tc,61819,B0001
202506,AE032,2025-06-04 00:00:00,7NLTE,1558.22,15582.22,0.1,efe,75654,B0001
202502,AE041,2025-02-19 00:00:00,79FP4,4321.99,43219.92,0.1,tc,73051,B0001
202509,AE009,2025-09-20 00:00:00,YDC00,4334.94,28899.58,0.15,tc,18354,B0001
202501,AE029,2025-01-10 00:00:00,8JB2D,4329.74,43297.37,0.1,transf,70860,B0001
202509,AE005,2025-09-10 00:00:00,QL4H6,3320.51,33205.06,0.1,transf,43627,B0001
202512,AE033,2025-12-26 00:00:00,FDSCY,2177.03,43540.58,0.05,tc,70544,B0001
202511,AE040,2025-11-24 00:00:00,9SVWL,2769.28,27692.81,0.1,efe,86829,B0001
202512,AE002,2025-12-09 00:00:00,J3GMX,350.07,7001.3,0.05,transf,10217,B0001
202509,AE030,2025-09-23 00:00:00,V5VWH,4303.34,28688.94,0.15,efe,57879,B0001
202504,AE041,2025-04-09 00:00:00,LUS3I,182.51,1216.74,0.15,efe,92608,B0001
202510,AE007,2025-10-27 00:00:00,AUQGN,206.48,4129.67,0.05,tc,64601,B0001
202508,AE012,2025-08-09 00:00:00,CQCVA,4495.92,44959.24,0.1,efe,17142,B0001
202507,AE049,2025-07-10 00:00:00,M7K60,499.08,4990.78,0.1,efe,15129,B0001
202501,AE013,2025-01-22 00:00:00,5PCN9,878.83,17576.63,0.05,efe,54612,B0001
202509,AE011,2025-09-23 00:00:00,GDEZB,1636.7,16366.96,0.1,efe,35434,B0001
202510,AE041,2025-10-16 00:00:00,MGUOQ,4842.69,48426.92,0.1,transf,68600,B0001
202508,AE021,2025-08-19 00:00:00,F1IP0,530.55,10611.09,0.05,transf,91541,B0001
202510,AE033,2025-10-27 00:00:00,D0S8F,1393.29,13932.86,0.1,transf,97380,B0001
202501,AE031,2025-01-17 00:00:00,OGGJI,951.98,9519.84,0.1,efe,96239,B0001
202512,AE008,2025-12-21 00:00:00,KTORG,2525.23,25252.29,0.1,efe,74289,B0001
202504,AE011,2025-04-01 00:00:00,IYUNN,1724.18,11494.53,0.15,transf,44337,B0001
202509,AE014,2025-09-25 00:00:00,0VJ8G,1123.21,11232.12,0.1,tc,96722,B0001
202501,AE010,2025-01-06 00:00:00,AAG43,989.92,6599.47,0.15,transf,81568,B0001
202509,AE023,2025-09-01 00:00:00,5YHUZ,4994.24,33294.93,0.15,transf,30585,B0001
202505,AE042,2025-05-24 00:00:00,L7D7J,777.69,15553.8,0.05,transf,46224,B0001
202510,AE027,2025-10-22 00:00:00,HXNM9,740.38,7403.75,0.1,efe,10176,B0001
202510,AE023,2025-10-12 00:00:00,DR1B5,1268.56,8457.09,0.15,efe,13997,B0001
202511,AE009,2025-11-17 00:00:00,XYKZ2,283.21,5664.24,0.05,transf,85434,B0001
202509,AE048,2025-09-10 00:00:00,9NHCR,150.65,3012.9,0.05,transf,78296,B0001
202512,AE012,2025-12-13 00:00:00,K1M6F,511.12,10222.4,0.05,transf,75047,B0001
202502,AE048,2025-02-09 00:00:00,STJZA,3577.09,35770.85,0.1,transf,99181,B0001
202503,AE027,2025-03-04 00:00:00,MVORX,1637.81,32756.11,0.05,efe,71007,B0001
202504,AE010,2025-04-24 00:00:00,KS3OB,502.87,5028.65,0.1,efe,82675,B0001
202508,AE022,2025-08-18 00:00:00,EI6XN,1484.47,29689.42,0.05,transf,39695,B0001
202503,AE046,2025-03-31 00:00:00,OPQ30,639.7,12793.96,0.05,efe,14617,B0001
202502,AE001,2025-02-28 00:00:00,VNECJ,2506.75,25067.48,0.1,tc,91800,B0001
202503,AE031,2025-03-17 00:00:00,QL4H6,1452.02,14520.24,0.1,efe,54687,B0001
202506,AE023,2025-06-09 00:00:00,6R4VF,231.73,2317.25,0.1,efe,98006,B0001
202507,AE011,2025-07-09 00:00:00,JX8QZ,494.61,4946.1,0.1,efe,20957,B0001
202505,AE026,2025-05-29 00:00:00,UACG3,3975.34,26502.26,0.15,transf,17493,B0001
202506,AE007,2025-06-07 00:00:00,HPTJ9,1856.94,37138.86,0.05,tc,96970,B0001
202504,AE001,2025-04-13 00:00:00,Z30GY,1107.92,11079.24,0.1,transf,23108,B0001
202504,AE011,2025-04-30 00:00:00,E51F4,2506.67,25066.69,0.1,transf,95651,B0001
202510,AE015,2025-10-24 00:00:00,XIQXA,2349.57,46991.44,0.05,transf,20354,B0001
202501,AE029,2025-01-08 00:00:00,VVDA2,4911.67,49116.7,0.1,tc,36422,B0001
202512,AE014,2025-12-20 00:00:00,95YFE,1264.31,12643.08,0.1,tc,23021,B0001
202505,AE022,2025-05-02 00:00:00,TMD85,3449.81,34498.14,0.1,transf,68962,B0001
202503,AE016,2025-03-16 00:00:00,YSTL8,1421.72,14217.22,0.1,transf,14532,B0001
202502,AE039,2025-02-04 00:00:00,DUOBB,3574.44,35744.37,0.1,transf,16535,B0001
202502,AE014,2025-02-24 00:00:00,DL2Y8,3257.65,32576.5,0.1,efe,33751,B0001
202502,AE031,2025-02-10 00:00:00,JPOO4,1474.87,14748.72,0.1,tc,27342,B0001
202506,AE049,2025-06-02 00:00:00,COZ6I,1186.04,7906.94,0.15,efe,97881,B0001
202504,AE047,2025-04-17 00:00:00,7G38E,2747.85,18319.03,0.15,tc,63239,B0001
202508,AE040,2025-08-29 00:00:00,0VUOC,1489.56,14895.6,0.1,transf,12439,B0001
202501,AE050,2025-01-05 00:00:00,4KI0E,2932.7,29326.99,0.1,transf,97650,B0001
202506,AE027,2025-06-12 00:00:00,KQ7UT,2686.62,26866.15,0.1,transf,91860,B0001
202512,AE043,2025-12-14 00:00:00,E7VD7,335.13,6702.61,0.05,transf,58081,B0001
202503,AE040,2025-03-13 00:00:00,O4XQN,2612.87,26128.69,0.1,efe,13583,B0001
202510,AE039,2025-10-10 00:00:00,2J16S,3545.43,35454.31,0.1,transf,78147,B0001
202503,AE017,2025-03-03 00:00:00,F4CQM,1806.39,36127.74,0.05,efe,53726,B0001
202511,AE022,2025-11-02 00:00:00,TUBJ8,2321.13,15474.17,0.15,efe,74290,B0001
202510,AE044,2025-10-23 00:00:00,LUS3I,818.58,5457.21,0.15,efe,10153,B0001
202512,AE015,2025-12-30 00:00:00,6TE0R,1878.05,37561.05,0.05,tc,74661,B0001
202506,AE002,2025-06-07 00:00:00,J58GP,843.02,16860.45,0.05,efe,23469,B0001
202509,AE019,2025-09-29 00:00:00,GWV5I,7470.52,49803.45,0.15,transf,82591,B0001
202511,AE017,2025-11-13 00:00:00,NOAXK,1472.17,29443.37,0.05,transf,97749,B0001
202510,AE023,2025-10-22 00:00:00,OYNFF,212.06,4241.22,0.05,transf,59908,B0001
202503,AE021,2025-03-02 00:00:00,XKXFN,2893.02,28930.22,0.1,tc,24681,B0001
202507,AE013,2025-07-09 00:00:00,4M8AK,3732.14,24880.93,0.15,transf,94615,B0001
202511,AE018,2025-11-22 00:00:00,BXBH2,792.63,5284.21,0.15,transf,72667,B0001
202509,AE019,2025-09-01 00:00:00,14Q9Z,2089.41,20894.1,0.1,efe,85256,B0001
202501,AE028,2025-01-14 00:00:00,YWNC9,1048.07,6987.15,0.15,tc,67068,B0001
202502,AE036,2025-02-08 00:00:00,QXC7Y,2721.62,27216.23,0.1,transf,70462,B0001
202511,AE026,2025-11-19 00:00:00,HZZBV,3922.32,39223.24,0.1,transf,31072,B0001
202507,AE026,2025-07-19 00:00:00,1IHKQ,3913.78,39137.77,0.1,transf,97636,B0001
202503,AE016,2025-03-15 00:00:00,KSRNE,2720.73,27207.32,0.1,transf,23388,B0001
202505,AE002,2025-05-10 00:00:00,QYQ0I,2936.18,29361.77,0.1,efe,90241,B0001
202506,AE036,2025-06-04 00:00:00,2TJL3,2778.57,27785.71,0.1,efe,21296,B0001
202503,AE005,2025-03-07 00:00:00,MBZJ4,1589.53,31790.5,0.05,transf,97904,B0001
202512,AE040,2025-12-02 00:00:00,19BGF,1463.45,14634.53,0.1,tc,66413,B0001
202506,AE047,2025-06-01 00:00:00,ZH38G,1843.55,18435.54,0.1,transf,14045,B0001
202510,AE048,2025-10-10 00:00:00,62CBT,4995.36,49953.59,0.1,efe,93201,B0001
202509,AE005,2025-09-30 00:00:00,I2LQT,895.61,17912.12,0.05,transf,30285,B0001
202510,AE019,2025-10-09 00:00:00,GOZOG,706.27,7062.72,0.1,transf,13173,B0001
202505,AE046,2025-05-05 00:00:00,0Z3SY,2044.97,40899.35,0.05,tc,38615,B0001
202512,AE007,2025-12-23 00:00:00,V5JAG,570.77,3805.13,0.15,transf,66615,B0001
202507,AE017,2025-07-27 00:00:00,VEEQV,1571.12,31422.47,0.05,transf,44166,B0001
202512,AE021,2025-12-17 00:00:00,A6D0F,1165.23,11652.32,0.1,tc,59929,B0001
202509,AE001,2025-09-19 00:00:00,QAJJX,1435.33,28706.58,0.05,tc,38480,B0001
202505,AE022,2025-05-20 00:00:00,GI7YM,480.44,4804.41,0.1,tc,21181,B0001
202509,AE047,2025-09-12 00:00:00,RXB2H,7446.4,49642.65,0.15,tc,12688,B0001
202512,AE002,2025-12-21 00:00:00,EC1FF,2072.12,20721.16,0.1,tc,32224,B0001
202512,AE003,2025-12-16 00:00:00,YCDZR,1528.66,15286.55,0.1,tc,34548,B0001
202501,AE024,2025-01-14 00:00:00,5LWUT,2797.41,27974.07,0.1,transf,24383,B0001
202505,AE044,2025-05-08 00:00:00,ACH5W,1556.11,31122.21,0.05,tc,11499,B0001
202511,AE005,2025-11-29 00:00:00,MAU5Q,4919.2,49191.99,0.1,tc,37794,B0001
202503,AE025,2025-03-16 00:00:00,I7H7Y,2402.15,24021.53,0.1,transf,41575,B0001
202507,AE046,2025-07-31 00:00:00,3UL9Q,1513.35,15133.48,0.1,efe,98462,B0001
202501,AE021,2025-01-24 00:00:00,QV9F9,175.51,3510.12,0.05,tc,12509,B0001
202501,AE028,2025-01-15 00:00:00,0VUOC,2054.35,20543.52,0.1,tc,34398,B0001
202504,AE021,2025-04-01 00:00:00,GG5OM,3715.01,37150.08,0.1,efe,49699,B0001
202503,AE034,2025-03-25 00:00:00,E7Y9A,5697.78,37985.22,0.15,efe,63952,B0001
202502,AE040,2025-02-05 00:00:00,066HS,6908.83,46058.85,0.15,tc,33342,B0001
202506,AE014,2025-06-23 00:00:00,3VETL,1993.66,19936.61,0.1,efe,91167,B0001
202506,AE007,2025-06-22 00:00:00,UCA4Z,3212.88,32128.75,0.1,tc,33192,B0001
202503,AE020,2025-03-22 00:00:00,DL9ZV,7472.67,49817.82,0.15,transf,85418,B0001
202510,AE029,2025-10-02 00:00:00,XP2UL,2874.25,28742.49,0.1,transf,29184,B0001
202503,AE026,2025-03-02 00:00:00,W7KB6,118.44,1184.37,0.1,efe,11457,B0001
202505,AE015,2025-05-17 00:00:00,9W2E4,153.7,1536.99,0.1,tc,73738,B0001
202512,AE011,2025-12-10 00:00:00,PQPNN,1840.49,18404.92,0.1,tc,54611,B0001
